lat,lon,gateway,rssi,distance
16.068858100000003,108.1517545,a840411eebb44150,-130,588.5569001385742
16.0753714,108.1563576,a840411eebb44150,-124,432.7728214788615
16.0748161,108.1550557,a840411eebb44150,-107,281.4173982980221
16.074265600000004,108.153656,a840411eebb44150,-84,121.738492256987
16.0737466,108.1521636,a840411eebb44150,-73,55.34341767928738
16.0732857,108.1509647,a840411eebb44150,-93,190.1016527098345
16.0729609,108.1499898,a840411eebb44150,-103,299.44034914876454
16.073096099999997,108.1499,a840411eebb44150,-115,302.3044120385538
16.0730997,108.1498938,a840411eebb44150,-107,302.7732516195602
16.0730857,108.14989099999998,a840411eebb44150,-112,303.6255086161316
16.073075199999998,108.1498765,a840411eebb44150,-115,305.4977587322191
16.0730826,108.1498959,a840411eebb44150,-115,303.267572349511
16.0741334,108.149426,a840411eebb44150,-120,331.6780547033714
16.0737462,108.1497633,a840411eebb44150,-111,298.1986264846382
16.0737102,108.1499955,a840411eebb44150,-109,274.22444708742995
16.0502448,108.2292778,ac1f09fffe00ab20,-132,1135.7174886871264
16.074385799999998,108.1527384,a840411eebb44150,-71,38.94994299004407
16.0746535,108.15334300000002,a840411eebb44150,-94,106.56347926332027
16.0746312,108.1524863,a840411eebb44150,-85,59.42836997092357
16.073746899999996,108.1502359,a840411eebb44150,-118,248.21606791649685
16.074380400000003,108.1531537,a840411eebb44150,-90,73.64960214534311
16.074602499999997,108.15329990000002,a840411eebb44150,-88,99.5439892064866
16.074424099999998,108.15198800000005,a840411eebb44150,-87,68.30331597740303
16.0742975,108.1517296,a840411eebb44150,-97,88.33995542543356
16.0739614,108.15085949999998,a840411eebb44150,-115,179.13804285207007
16.074397700000002,108.15267509999998,a840411eebb44150,-91,36.714607132773885
16.074616499999998,108.15319359999998,a840411eebb44150,-105,91.35811623862854
16.074873099999998,108.15247279999998,a840411eebb44150,-95,86.35924395927236
16.074474900000002,108.15173529999996,a840411eebb44150,-91,94.67143226417753
16.073833800000003,108.15029640000004,a840411eebb44150,-118,240.4619649475814
16.0737446,108.1496684,a840411eebb44150,-118,308.27618718505937
16.0719073,108.1498801,a840411eebb44150,-121,373.5328311345762
16.079603199999998,108.14728059999996,a84041ffff1ec39f,-114,7609.656478320053
16.0770922,108.1483286,a84041ffff1ec39f,-114,7552.834171820672
16.0758891,108.14880309999998,a84041ffff1ec39f,-113,7532.590377542037
16.0747324,108.1492707,a84041ffff1ec39f,-112,7514.46263781441
16.0736335,108.1497474,a840411eebb44150,-121,301.77538504831483
16.0734318,108.1498415,a840411eebb44150,-116,296.6694346811834
16.073436,108.14986199999998,a840411eebb44150,-116,294.4318498584263
16.073436,108.14986199999998,a84041ffff1ec39f,-114,7490.185733864476
16.0734375,108.1498966,a84041ffff1ec39f,-113,7486.577106920454
16.0734375,108.1498966,a840411eebb44150,-120,290.81173652541605
16.0730819,108.15004530000002,a840411eebb44150,-114,288.5447369849111
16.0731685,108.1505274,a840411eebb44150,-95,237.6475053738856
16.073669300000002,108.151849,a840411eebb44150,-93,87.01211305473527
16.0740929,108.1529278,a840411eebb44150,-73,42.5084138998307
16.0745602,108.1542338,a840411eebb44150,-99,189.1504040970148
16.075145900000003,108.1557617,a840411eebb44150,-120,364.4147003057858
16.0719622,108.1503476,a840411eebb44150,-117,332.8636987317398
16.071963699999998,108.1503527,a840411eebb44150,-116,332.36304008406614
16.073211800000003,108.1498131,a840411eebb44150,-114,306.5784759607247
16.073765900000005,108.14959870000004,a840411eebb44150,-118,315.3775798488875
16.073765900000005,108.14959870000004,a84041ffff1ec39f,-115,7507.698474588247
16.073765299999998,108.1495992,a84041ffff1ec39f,-115,7507.664222486585
