lat,lon,gateway,gateway_id,gw_lat,gw_lon,rssi,distance_3d,closest_to_gw_distance
15.9831947,108.2540329,7276ff002e062cf2,5,16.118343353271484,108.27362823486328,-120,15184.475523724524,15158.180880202195
15.9831939,108.2527835,7276ff002e062cf2,5,16.118343353271484,108.27365112304688,-114,15203.831033726352,15189.301523988395
15.9831939,108.2527835,7276ff002e061f5b,4,16.07565689086914,108.22207641601562,-116,10792.466181279317,10781.633301714262
15.9831975,108.25121099999998,7276ff002e061f5b,4,16.07566261291504,108.22208404541016,-112,10742.548460661355,10717.885895098036
15.9832033,108.2499836,7276ff002e061f5b,4,16.07566261291504,108.22208404541016,-115,10704.653934728363,10717.885895098036
15.983196800000002,108.24904569999998,7276ff002e061f5b,4,16.075664520263672,108.22208404541016,-116,10678.069921802722,10656.808838363017
15.983196800000002,108.24904569999998,7276ff002e062cf2,5,16.118349075317383,108.27367401123048,-116,15268.334096366045,15259.43391078897
15.983197100000002,108.2472054,7276ff002e062cf2,5,16.11835479736328,108.273681640625,-120,15304.354669495297,15297.273726720545
15.983197100000002,108.2472054,7276ff002e061f5b,4,16.075664520263672,108.22208404541016,-113,10626.658854836764,10603.418207156135
15.983200000000002,108.24545730000004,7276ff002e061f5b,4,16.075664520263672,108.22208404541016,-114,10580.68425929441,10603.418207156135
15.983200000000002,108.24545730000004,7276ff002e062cf2,5,16.11835479736328,108.273681640625,-117,15339.516466214009,15325.977765798196
15.983496399999998,108.2437717,7276ff002e062cf2,5,16.118362426757812,108.27368927001952,-109,15344.733198314289,15325.977765798196
15.983496399999998,108.2437717,7276ff002e061f5b,4,16.075654983520508,108.22209167480467,-113,10506.245728691532,10532.776984572458
15.984349300000002,108.24231960000002,7276ff002e062cf2,5,16.118362426757812,108.27368927001952,-112,15285.376722066838,15333.405579891529
15.984349300000002,108.24231960000002,7276ff002e061f5b,4,16.075654983520508,108.22209167480467,-114,10380.33857278021,10381.38023811527
15.9856008,108.2412809,7276ff002e062cf2,5,16.118362426757812,108.27368927001952,-106,15174.491719723546,15143.857050006582
15.9864054,108.24071809999998,7276ff002e061f5b,4,16.07565689086914,108.22209930419922,-110,10121.825741329943,10170.183729218106
15.9864054,108.24071809999998,7276ff002e062cf2,5,16.118356704711914,108.27371978759766,-117,15101.411337077352,15118.138297511268
15.987037700000002,108.24028629999998,7276ff002e062cf2,5,16.118356704711914,108.27371978759766,-118,15044.154871028924,15090.172898996498
15.987037700000002,108.24028629999998,7276ff002e061f5b,4,16.07565689086914,108.22209167480467,-113,10044.027125870043,10010.961531981187
15.9883757,108.2393552,7276ff002e062cf2,5,16.11836051940918,108.27374267578124,-117,14925.287842925363,15032.718101976878
15.9883757,108.2393552,7276ff002e061f5b,4,16.07565689086914,108.22209167480467,-115,9879.049291048632,10010.961531981187
15.990024,108.2382207,7276ff002e062cf2,5,16.11836051940918,108.27374267578124,-115,14778.49613181063,14683.117377146382
15.991350400000002,108.237301,7276ff002e062cf2,5,16.118366241455078,108.27374267578124,-114,14662.452212485256,14683.117377146382
15.992848399999996,108.23637469999998,7276ff002e062cf2,5,16.118366241455078,108.27374267578124,-113,14529.042731410333,14532.426033404912
15.9954608,108.235104,7276ff002e062cf2,5,16.118366241455078,108.27373504638672,-118,14288.664558787194,14241.734200040924
15.996463,108.23460019999996,7276ff002e062cf2,5,16.118375778198242,108.2737274169922,-117,14198.605393147738,14148.58311968019
15.996880100000002,108.2343886,7276ff002e062cf2,5,16.118375778198242,108.2737274169922,-114,14160.9837421169,14186.19585584254
15.997544,108.2340172,7276ff002e062cf2,5,16.118383407592773,108.27371978759766,-109,14103.0673308437,14080.378026613607
15.997670500000002,108.23391740000002,7276ff002e062cf2,5,16.118383407592773,108.27371978759766,-110,14092.838664454486,14080.438370524334
15.9976775,108.23391269999998,7276ff002e061f5b,4,16.07566261291504,108.2220687866211,-113,8763.455137947654,8481.981347920302
15.9976775,108.23391269999998,7276ff002e062cf2,5,16.11838722229004,108.2737274169922,-116,14092.898955010429,14080.378026613607
15.9976782,108.23390179999998,7276ff002e062cf2,5,16.11838722229004,108.2737274169922,-116,14093.176482812896,14080.732964212672
15.997679899999998,108.2338957,7276ff002e062cf2,5,16.11838722229004,108.2737274169922,-117,14093.193288231923,14080.666902906778
15.9976824,108.2338958,7276ff002e062cf2,5,16.118389129638672,108.2737274169922,-118,14093.127285333598,14080.732964212672
15.9976824,108.2339012,7276ff002e062cf2,5,16.118389129638672,108.2737274169922,-117,14092.95302930113,14080.716143922173
15.999611499999997,108.2325773,7276ff002e062cf2,5,16.118385314941406,108.27371215820312,-116,13932.058886228508,13880.775085125812
16.000440699999995,108.2311758,7276ff002e061f5b,4,16.075658798217773,108.22208404541016,-111,8420.13899564468,8365.855730578991
16.000440699999995,108.2311758,7276ff002e062cf2,5,16.11838150024414,108.27367401123048,-108,13891.177894892817,13880.775085125812
16.001151699999998,108.2297676,7276ff002e062cf2,5,16.11838150024414,108.27367401123048,-108,13866.66054067128,13815.936051263743
16.001151699999998,108.2297676,7276ff002e061f5b,4,16.075654983520508,108.22209167480467,-112,8324.91873107157,8365.855730578991
16.001903699999996,108.22826690000002,7276ff002e062cf2,5,16.118366241455078,108.2736587524414,-108,13841.30817473456,13815.936051263743
16.001903699999996,108.22826690000002,7276ff002e061f5b,4,16.075654983520508,108.22209167480467,-113,8227.296824751329,8324.900337478297
16.0026106,108.2268398,7276ff002e062cf2,5,16.118366241455078,108.2736587524414,-114,13822.250310757498,13790.682908804936
16.003161499999997,108.2256902,7276ff002e062cf2,5,16.11835479736328,108.27364349365234,-117,13808.556232810906,13770.7094182866
16.0038439,108.2243427,7276ff002e062cf2,5,16.11835479736328,108.27364349365234,-114,13792.5037055938,13749.964136725854
16.004477299999998,108.22315160000002,7276ff002e062cf2,5,16.118343353271484,108.27362823486328,-116,13775.12822820984,13749.964136725854
16.0051274,108.22198540000002,7276ff002e062cf2,5,16.118343353271484,108.27362823486328,-113,13758.260413074851,13721.242481806568
16.006046,108.22099540000002,7276ff002e061f5b,4,16.075653076171875,108.22209167480467,-114,7740.862421830459,7621.12763649627
16.006046,108.22099540000002,7276ff002e062cf2,5,16.118331909179688,108.27360534667967,-112,13705.709162146391,13721.242481806568
16.007140900000003,108.2201173,7276ff002e061f5b,4,16.075653076171875,108.22209167480467,-116,7621.145498005349,7526.403359793926
16.0080171,108.2194132,7276ff002e062cf2,5,16.118331909179688,108.27360534667967,-117,13577.484847193164,13558.41100292005
16.0080171,108.2194132,7276ff002e061f5b,4,16.075654983520508,108.22208404541016,-113,7526.421446100218,7519.937902204479
16.0080819,108.2193619,7276ff002e061f5b,4,16.075654983520508,108.22208404541016,-113,7519.431310123297,7519.937902204479
16.0080819,108.2193619,7276ff002e062cf2,5,16.11831283569336,108.27359771728516,-118,13571.051425727208,13558.41100292005
16.0080791,108.2193615,7276ff002e062cf2,5,16.11831283569336,108.27359771728516,-117,13571.350897169505,13558.111245661486
16.0080791,108.2193615,7276ff002e061f5b,4,16.07565689086914,108.22208404541016,-114,7519.956004060894,7519.413207003759
16.0084428,108.21906789999998,7276ff002e062cf2,5,16.118301391601562,108.2735824584961,-111,13546.44751744248,13558.111245661486
16.0084428,108.21906789999998,7276ff002e061f5b,4,16.07565689086914,108.22208404541016,-110,7480.831104615982,7497.884928596473
16.0091701,108.2184881,7276ff002e062cf2,5,16.118301391601562,108.2735824584961,-117,13500.59271673543,13473.803149349456
16.0100756,108.2177644,7276ff002e061f5b,4,16.075660705566406,108.22207641601562,-116,7307.309320650455,7283.678370138251
16.0100756,108.2177644,7276ff002e062cf2,5,16.118314743041992,108.27359008789062,-117,13446.064173636769,13413.68324570402
16.0109649,108.2170477,7276ff002e062cf2,5,16.118314743041992,108.27359008789062,-117,13391.858745300407,13385.019039394962
16.0115695,108.21655859999998,7276ff002e062cf2,5,16.118335723876953,108.27360534667967,-116,13358.59227100717,13328.313052547612
16.0123299,108.2159799,7276ff002e061f5b,4,16.07564926147461,108.22207641601562,-112,7070.899332890031,6993.535987903395
16.0123299,108.2159799,7276ff002e062cf2,5,16.118335723876953,108.27360534667967,-116,13311.989728065548,13328.313052547612
16.0135104,108.2151672,7276ff002e061f5b,4,16.07564926147461,108.22207641601562,-111,6948.882971713054,6993.535987903395
16.0135104,108.2151672,7276ff002e062cf2,5,16.118337631225586,108.2736358642578,-114,13238.180048725872,13142.623194473294
16.0147483,108.21434530000002,7276ff002e061f5b,4,16.07564926147461,108.22207641601562,-97,6822.119249026944,6832.50748479152
16.015949099999997,108.21355419999998,7276ff002e061f5b,4,16.07564926147461,108.22207641601562,-114,6700.571205782746,6677.992131257466
16.015949099999997,108.21355419999998,7276ff002e062cf2,5,16.118343353271484,108.2736587524414,-112,13085.757025554874,13047.31223350646
16.0238356,108.2061695,7276ff002e062cf2,5,16.118343353271484,108.2736587524414,-112,12758.465023380091,
16.0238356,108.2061695,7276ff002e061f5b,4,16.07564926147461,108.22207641601562,-116,6006.948801926306,6081.754252556942
16.0238356,108.2061695,7276ff002e062cf2,5,16.118349075317383,108.2736587524414,-110,12758.989040981378,
16.0238356,108.2061695,7276ff002e062cf2,5,16.118349075317383,108.2736587524414,-115,12758.989040981378,
16.0238356,108.2061695,7276ff002e062cf2,5,16.118345260620117,108.2736587524414,-111,12758.639694779677,
16.0238356,108.2061695,7276ff002e062cf2,5,16.118345260620117,108.2736587524414,-113,12758.639694779677,
16.0238356,108.2061695,7276ff002e062cf2,5,16.118370056152344,108.27368927001952,-112,12762.753474334591,
16.0238356,108.2061695,7276ff002e062cf2,5,16.118370056152344,108.27368927001952,-115,12762.753474334591,
16.0238356,108.2061695,7276ff002e062cf2,5,16.118379592895508,108.273681640625,-118,12763.166037188455,
16.0238356,108.2061695,7276ff002e062cf2,5,16.118370056152344,108.27368927001952,-114,12762.753474334591,
16.0238356,108.2061695,7276ff002e062cf2,5,16.118370056152344,108.27368927001952,-117,12762.753474334591,
16.0238356,108.2061695,7276ff002e062cf2,5,16.118370056152344,108.27361297607422,-105,12758.147167392615,
16.023428799999998,108.2047733,7276ff002e061f5b,4,16.075654983520508,108.22207641601562,-109,6094.553812799212,6081.754252556942
16.023428799999998,108.2047733,7276ff002e062cf2,5,16.118370056152344,108.27361297607422,-112,12880.055179813386,12852.884541977264
16.0230721,108.2034426,7276ff002e062cf2,5,16.118356704711914,108.27359771728516,-120,12992.182512293051,12994.61097294355
16.0227868,108.2023794,7276ff002e062cf2,5,16.118356704711914,108.27359771728516,-117,13083.633643730162,13105.24219727728
16.0225358,108.20166860000002,7276ff002e062cf2,5,16.11835479736328,108.27359008789062,-114,13149.909457946533,13146.790143494984
16.022494199999997,108.2015692,7276ff002e062cf2,5,16.11835479736328,108.27359008789062,-117,13159.866007186276,13149.66337738649
16.022477799999997,108.2015234,7276ff002e062cf2,5,16.118349075317383,108.27357482910156,-117,13162.736386807246,13146.790143494984
16.022195500000002,108.2008155,7276ff002e062cf2,5,16.118349075317383,108.27357482910156,-117,13232.428117899284,13247.32198601549
16.0216256,108.1994439,7276ff002e062cf2,5,16.118349075317383,108.27357482910156,-117,13370.38727172048,13407.644252449116
16.020977199999997,108.1978948,7276ff002e062cf2,5,16.118350982666016,108.27362823486328,-117,13529.98686827668,13569.064981360056
16.020626699999998,108.1969818,7276ff002e062cf2,5,16.118350982666016,108.27362823486328,-103,13619.55108597765,13569.064981360056
16.020459,108.1956522,7276ff002e062cf2,5,16.11835289001465,108.27377319335938,-119,13729.905435224964,13689.93519302703
16.0232351,108.19237370000003,7276ff002e061f5b,4,16.075660705566406,108.22208404541016,-116,6637.959612230428,6661.311958167138
16.0244709,108.19144509999998,7276ff002e061f5b,4,16.075660705566406,108.22208404541016,-114,6566.520395619033,6583.779160016002
16.028935,108.1897779,7276ff002e061f5b,4,16.075653076171875,108.22208404541016,-115,6237.302769279437,6297.898509772163
16.0322203,108.18868230000002,7276ff002e061f5b,4,16.075653076171875,108.22208404541016,-111,6005.315095583609,5989.032124963057
16.0335598,108.1882535,7276ff002e061f5b,4,16.075653076171875,108.22208404541016,-113,5914.08917190931,5892.553233251914
16.0349677,108.18779279999998,7276ff002e061f5b,4,16.075651168823242,108.22208404541016,-113,5821.663164633497,5790.374505087961
16.0409884,108.1857638,7276ff002e061f5b,4,16.075654983520508,108.22207641601562,-111,5469.488235990496,5464.211638436926
16.042646099999995,108.1852178,7276ff002e061f5b,4,16.075654983520508,108.22207641601562,-116,5383.711562394836,5374.119061205475
16.044280300000004,108.1846899,7276ff002e061f5b,4,16.07565689086914,108.22207641601562,-112,5303.9850096061,5285.457890381902
16.0454168,108.1843284,7276ff002e061f5b,4,16.07565689086914,108.22207641601562,-103,5251.328521911487,5227.167514101297
16.046470000000003,108.18398270000004,7276ff002e061f5b,4,16.075658798217773,108.22207641601562,-108,5206.077098292862,5191.659029327851
16.047398,108.1836668,7276ff002e062cf2,5,16.118343353271484,108.27375793457033,-110,12459.086371493046,12414.705374304722
16.047398,108.1836668,7276ff002e061f5b,4,16.075658798217773,108.22207641601562,-102,5169.127828761009,5145.259519033989
16.0489066,108.1831308,7276ff002e061f5b,4,16.07565689086914,108.2220687866211,-113,5114.587880297973,5102.5613736544365
16.0489066,108.1831308,7276ff002e062cf2,5,16.118343353271484,108.27375793457033,-117,12398.294530306674,12365.85699953046
16.0505518,108.1826056,7276ff002e061f5b,4,16.07565689086914,108.2220687866211,-114,5057.089514284476,5064.862661190878
16.0505518,108.1826056,7276ff002e062cf2,5,16.118343353271484,108.2737045288086,-110,12324.75093340255,12321.184823491123
16.0521283,108.1820855,7276ff002e062cf2,5,16.118343353271484,108.2737045288086,-119,12262.650715920585,12215.085537545285
16.0521283,108.1820855,7276ff002e061f5b,4,16.07565689086914,108.2220687866211,-115,5009.77304364775,4984.055859308117
16.053721099999997,108.18155550000002,7276ff002e062cf2,5,16.118343353271484,108.2737045288086,-109,12202.790935249395,12167.023119657844
16.053721099999997,108.18155550000002,7276ff002e061f5b,4,16.07565689086914,108.2220687866211,-104,4968.846881124776,4952.030134528433
16.055366400000004,108.181004,7276ff002e062cf2,5,16.118343353271484,108.2737045288086,-116,12143.98701883738,12124.125593283648
16.055366400000004,108.181004,7276ff002e061f5b,4,16.07565689086914,108.22206115722656,-115,4933.236122094455,4927.624284890445
16.057047,108.1804556,7276ff002e061f5b,4,16.07565689086914,108.22206115722656,-105,4903.659415306558,4887.43033564445
16.057047,108.1804556,7276ff002e062cf2,5,16.118343353271484,108.2737045288086,-118,12085.367702144433,12043.047634196184
16.058751,108.1798827,7276ff002e062cf2,5,16.118379592895508,108.27349853515624,-117,12014.2399362802,12003.1475857297
16.058751,108.1798827,7276ff002e061f5b,4,16.075654983520508,108.22206115722656,-111,4883.095113234373,4873.438045563438
16.060258500000003,108.1794471,7276ff002e061f5b,4,16.075654983520508,108.22206115722656,-107,4864.581183617563,4857.559153388754
16.060258500000003,108.1794471,7276ff002e062cf2,5,16.118379592895508,108.27349853515624,-111,11961.68509977427,11957.58635334183
16.0613362,108.1789876,7276ff002e061f5b,4,16.07565689086914,108.22206115722656,-110,4870.15032300481,4851.106361874147
16.0613362,108.1789876,7276ff002e062cf2,5,16.11843490600586,108.27326202392578,-110,11920.89377333698,11922.432387490124
16.0616047,108.17848800000002,7276ff002e062cf2,5,16.11843490600586,108.27326202392578,-110,11950.206739430014,11906.309172249155
16.0616047,108.17848800000002,7276ff002e061f5b,4,16.07565689086914,108.22206115722656,-105,4911.04595400306,4919.110648635855
16.0623369,108.1781602,7276ff002e062cf2,5,16.118423461914062,108.2732925415039,-102,11939.244680357451,11935.657956942236
16.0623369,108.1781602,7276ff002e061f5b,4,16.07565689086914,108.22206115722656,-109,4919.132019322378,4944.197831478175
16.0630142,108.1773208,7276ff002e062cf2,5,16.118423461914062,108.2732925415039,-108,11976.799293116104,11977.676411459615
16.0630142,108.1773208,7276ff002e061f5b,4,16.075658798217773,108.2220687866211,-106,4983.80090404901,4969.030250934276
16.0638449,108.1760447,7276ff002e061f5b,4,16.075658798217773,108.2220687866211,-110,5090.120361176684,5068.933700791104
16.0646019,108.1748472,7276ff002e062cf2,5,16.118427276611328,108.27326202392578,-110,12112.790661507228,12114.565176259475
16.0646019,108.1748472,7276ff002e061f5b,4,16.075653076171875,108.22207641601562,-110,5193.906043314104,5178.247925929801
16.065197899999998,108.17393230000002,7276ff002e062cf2,5,16.118349075317383,108.2737045288086,-117,12202.535785954358,12177.303207247893
16.065197899999998,108.17393230000002,7276ff002e061f5b,4,16.075653076171875,108.22207641601562,-111,5273.933970613158,5272.940953842876
16.0660244,108.1726685,7276ff002e062cf2,5,16.118349075317383,108.2737045288086,-113,12276.915378525762,12266.13874852368
16.0660244,108.1726685,7276ff002e061f5b,4,16.075653076171875,108.2220687866211,-110,5385.909503242015,5393.061763841898
16.0667506,108.1715524,7276ff002e061f5b,4,16.075653076171875,108.2220687866211,-111,5487.691868013113,5518.212867115674
16.0674816,108.17043529999998,7276ff002e061f5b,4,16.075653076171875,108.2220687866211,-110,5591.342933113742,5577.891838856462
16.067679,108.17012129999998,7276ff002e061f5b,4,16.075653076171875,108.2220687866211,-110,5620.939851083096,5620.912559103003
16.067678199999996,108.1701208,7276ff002e061f5b,4,16.07564926147461,108.2220687866211,-109,5620.939801054791,5620.912609131551
16.0676964,108.17009269999998,7276ff002e061f5b,4,16.07564926147461,108.2220687866211,-112,5623.585857020491,5620.912609131551
16.0681892,108.1693468,7276ff002e061f5b,4,16.075651168823242,108.22206115722656,-112,5693.267946675617,5719.145499720792
16.0689458,108.1681875,7276ff002e061f5b,4,16.075651168823242,108.22206115722656,-113,5804.426860002188,5826.040552724675
16.069622599999995,108.1671547,7276ff002e061f5b,4,16.075651168823242,108.2220687866211,-111,5905.668580112636,5894.397869955467
16.0698883,108.1667309,7276ff002e061f5b,4,16.075651168823242,108.2220687866211,-111,5947.400740317625,5947.547800480927
16.06989,108.1667292,7276ff002e061f5b,4,16.075651168823242,108.2220687866211,-111,5947.560936132182,5947.387604312555
16.06991,108.1667019,7276ff002e061f5b,4,16.07564926147461,108.2220687866211,-113,5950.198902368319,5947.547800480927
16.070371599999998,108.1660177,7276ff002e061f5b,4,16.07564926147461,108.2220687866211,-104,6017.656768209548,5991.503787822303
16.070985,108.16499909999996,7276ff002e061f5b,4,16.075645446777344,108.2220687866211,-114,6119.794234559091,6093.504362563696
16.071513799999998,108.16421,7276ff002e061f5b,4,16.075645446777344,108.2220687866211,-110,6199.168962501007,6189.715775778804
16.0719465,108.16358420000002,7276ff002e061f5b,4,16.07564353942871,108.2220687866211,-113,6262.487605010415,6292.6733829635705
16.072425,108.1628466,7276ff002e061f5b,4,16.07564353942871,108.2220687866211,-115,6337.89580475156,6336.275735968143
16.072668900000004,108.1624328,7276ff002e061f5b,4,16.075647354125977,108.22207641601562,-112,6381.410873281542,6344.939668668102
16.073107599999997,108.1617574,7276ff002e061f5b,4,16.075647354125977,108.22207641601562,-113,6451.15906165973,6441.601407959566
16.0735683,108.1610388,7276ff002e061f5b,4,16.075645446777344,108.2220687866211,-112,6525.018128165566,6522.122218174409
16.073829099999998,108.16061519999998,7276ff002e061f5b,4,16.075647354125977,108.2220687866211,-113,6569.293936391331,6558.937369576443
16.0742074,108.1600962,7276ff002e061f5b,4,16.07565689086914,108.2220687866211,-113,6623.590346450442,6623.487159146133
16.0750208,108.15886370000004,7276ff002e061f5b,4,16.07565689086914,108.2220687866211,-106,6753.674297967457,6751.29436839734
16.0753188,108.15839259999998,7276ff002e061f5b,4,16.075664520263672,108.22207641601562,-112,6804.552441147549,6818.325997207802
16.075615199999998,108.1579028,7276ff002e061f5b,4,16.075664520263672,108.22207641601562,-109,6856.763457126681,6850.268306547676
16.0760561,108.1569473,7276ff002e061f5b,4,16.075668334960938,108.22207641601562,-113,6958.977349500362,6954.087616825244
16.0752369,108.1561341,7276ff002e061f5b,4,16.075668334960938,108.22207641601562,-113,7045.906283335835,7035.599103675623
16.074700200000002,108.1547107,7276ff002e061f5b,4,16.075672149658203,108.2220687866211,-111,7197.836086767904,7190.187219207772
16.0741352,108.1532351,7276ff002e061f5b,4,16.075672149658203,108.2220687866211,-117,7356.679262626167,7355.977768807431
16.073728100000004,108.1520472,7276ff002e061f5b,4,16.075674057006836,108.2220687866211,-113,7484.75467132337,7483.00099343635
16.0733685,108.1511212,7276ff002e061f5b,4,16.075674057006836,108.2220687866211,-111,7584.908582598641,7574.696960059219
16.0730049,108.1501048,7276ff002e061f5b,4,16.07566261291504,108.2220687866211,-114,7694.859894678761,7702.948373601684
16.0730049,108.1501048,7276ff002e062cf2,5,16.118349075317383,108.2737045288086,-116,14146.85550478314,14124.80599774016
16.0731678,108.1498865,7276ff002e062cf2,5,16.118349075317383,108.2737045288086,-120,14162.186550804308,14150.252805188651
16.0738757,108.1495668,7276ff002e061f5b,4,16.075653076171875,108.22208404541016,-104,7750.80059760862,7750.640322060133
16.0738757,108.1495668,7276ff002e062cf2,5,16.11834716796875,108.27366638183594,-109,14162.555244469962,14145.513159326834
16.074888199999997,108.1491651,7276ff002e061f5b,4,16.075653076171875,108.22208404541016,-113,7791.644221012422,7781.092730031191
16.074888199999997,108.1491651,7276ff002e062cf2,5,16.11834716796875,108.27366638183594,-117,14163.860205760548,14157.089764813303
16.0705618,108.1545271,7276ff002e062cf2,5,16.118345260620117,108.2736358642578,-118,13802.32848312106,13739.677889724897
16.0705618,108.1545271,7276ff002e061f5b,4,16.075647354125977,108.22208404541016,-117,7240.462677364294,7230.364464660061
16.0788465,108.1462733,7276ff002e062cf2,5,16.11829376220703,108.27371978759766,-111,14316.761249906238,14303.925147183392
16.0788465,108.1462733,7276ff002e061f5b,4,16.075641632080078,108.2220458984375,-107,8103.845614698916,8103.046140756703
16.079044500000002,108.1467092,7276ff002e062cf2,5,16.11829376220703,108.27371978759766,-116,14265.640461999395,14247.545676872196
16.079044500000002,108.1467092,7276ff002e061f5b,4,16.075641632080078,108.2220458984375,-110,8058.31421712772,8061.434543083877
16.079309300000002,108.14720040000002,7276ff002e061f5b,4,16.075641632080078,108.2220458984375,-104,8007.33123285168,8008.135329896028
16.079309300000002,108.14720040000002,7276ff002e062cf2,5,16.118303298950195,108.27369689941406,-112,14204.7522884133,14193.02240175343
16.079923100000002,108.1470297,7276ff002e062cf2,5,16.118303298950195,108.27369689941406,-114,14201.465454003466,14175.763729288034
16.079923100000002,108.1470297,7276ff002e061f5b,4,16.07564353942871,108.2220458984375,-112,8029.280076112031,8023.7944005132595
16.0811332,108.1465332,7276ff002e062cf2,5,16.11829948425293,108.27369689941406,-117,14212.184730525234,14185.854270675783
16.0811332,108.1465332,7276ff002e061f5b,4,16.07564353942871,108.2220458984375,-113,8091.250632093691,8083.364107596053
16.0819318,108.1462358,7276ff002e062cf2,5,16.11829948425293,108.27369689941406,-115,14216.978703036317,14203.05517035407
16.0819318,108.1462358,7276ff002e061f5b,4,16.075645446777344,108.2220458984375,-104,8130.0557711265055,8128.918407736775
16.081996599999997,108.146201,7276ff002e062cf2,5,16.118297576904297,108.27367401123048,-113,14216.087640686836,14203.05517035407
16.0826344,108.1459407,7276ff002e061f5b,4,16.07564353942871,108.2220458984375,-110,8168.538850846085,8170.735640472022
16.0826344,108.1459407,7276ff002e062cf2,5,16.118297576904297,108.27367401123048,-112,14222.813095021553,14209.840570102586
16.0839606,108.1453984,7276ff002e061f5b,4,16.07564353942871,108.2220458984375,-115,8241.43395949971,8240.559466925215
16.0839606,108.1453984,7276ff002e062cf2,5,16.118297576904297,108.27366638183594,-113,14237.288359888946,14221.397331824894
16.0853276,108.14488550000002,7276ff002e062cf2,5,16.118297576904297,108.27366638183594,-116,14250.129484207508,14237.57221990032
16.0853276,108.14488550000002,7276ff002e061f5b,4,16.075645446777344,108.2220458984375,-105,8314.152543214188,8318.018757016845
16.086592,108.1443591,7276ff002e061f5b,4,16.075645446777344,108.2220458984375,-105,8389.141969678578,8385.199426515364
16.086592,108.1443591,7276ff002e062cf2,5,16.118310928344727,108.2736587524414,-112,14268.580486500434,14251.281251515858
16.0871284,108.14447679999998,7276ff002e061f5b,4,16.07564926147461,108.2220458984375,-113,8385.49985532991,8383.309480954442
16.0871284,108.14447679999998,7276ff002e062cf2,5,16.118310928344727,108.2736587524414,-117,14241.792173195008,14232.488298557711
16.0871509,108.1445339,7276ff002e062cf2,5,16.118322372436523,108.27366638183594,-117,14236.370318930813,14229.71054008052
16.0871334,108.14445929999997,7276ff002e062cf2,5,16.118322372436523,108.27366638183594,-115,14244.567575696434,14229.71054008052
16.088301800000004,108.1458261,7276ff002e062cf2,5,16.118305206298828,108.2737045288086,-117,14075.15467360057,14062.70718708754
16.088301800000004,108.1458261,7276ff002e061f5b,4,16.075641632080078,108.22205352783205,-106,8265.177037963333,8264.94708829618
16.088301199999997,108.14582879999998,7276ff002e061f5b,4,16.075637817382812,108.22205352783205,-113,8264.953758027657,8265.170368412035
16.088301199999997,108.14582879999998,7276ff002e062cf2,5,16.118305206298828,108.2737045288086,-118,14074.890538819958,14062.971550699374
16.0882895,108.1458329,7276ff002e061f5b,4,16.075637817382812,108.22205352783205,-108,8264.300780336413,8264.94708829618
16.0882895,108.1458329,7276ff002e062cf2,5,16.118305206298828,108.2737045288086,-114,14074.774241043291,14062.70718708754
16.08825,108.1458598,7276ff002e062cf2,5,16.118303298950195,108.2737274169922,-113,14075.351498037864,14062.590788554426
16.087905900000003,108.1453877,7276ff002e061f5b,4,16.075637817382812,108.22205352783205,-111,8304.071417312305,8287.277990625793
16.087905900000003,108.1453877,7276ff002e062cf2,5,16.118303298950195,108.2737274169922,-112,14133.41822829844,14093.527172249507
16.0881446,108.1456037,7276ff002e061f5b,4,16.075634002685547,108.22205352783205,-110,8285.787624414488,8287.277990625793
16.0881446,108.1456037,7276ff002e062cf2,5,16.118310928344727,108.27373504638672,-113,14105.683904190366,14093.611385672086
16.0882688,108.145785,7276ff002e062cf2,5,16.118310928344727,108.27373504638672,-114,14083.602559732191,14062.971550699374
16.0887349,108.14635790000004,7276ff002e061f5b,4,16.075634002685547,108.22205352783205,-115,8217.732209368496,8260.542602991243
16.089151400000002,108.14680210000002,7276ff002e062cf2,5,16.118309020996094,108.27373504638672,-117,13954.91688301891,13872.398123978825
16.0896935,108.14733019999998,7276ff002e062cf2,5,16.118314743041992,108.27371978759766,-117,13884.706333234824,13942.670653858471
16.0904874,108.14813669999998,7276ff002e062cf2,5,16.118314743041992,108.27371978759766,-119,13780.988319637365,13673.147322968312
16.091245899999997,108.1488634,7276ff002e061f5b,4,16.07563591003418,108.22205352783205,-113,8010.164875960942,7948.763718040052
16.091245899999997,108.1488634,7276ff002e062cf2,5,16.118314743041992,108.27371215820312,-117,13685.806149642613,13768.417004724308
16.092001,108.1496318,7276ff002e061f5b,4,16.075637817382812,108.22205352783205,-108,7948.773546606414,7935.706942791615
16.0919902,108.14975470000002,7276ff002e061f5b,4,16.075637817382812,108.22205352783205,-112,7935.716787529092,7948.763718040052
16.0919902,108.14975470000002,7276ff002e062cf2,5,16.11832046508789,108.2737045288086,-111,13574.214070024114,13673.147322968312
16.091276699999998,108.15072690000002,7276ff002e061f5b,4,16.07563591003418,108.2220458984375,-114,7815.885409411888,7935.706942791615
16.090211099999998,108.1522818,7276ff002e061f5b,4,16.07563591003418,108.2220458984375,-116,7627.967297185695,7449.051549223439
16.090211099999998,108.1522818,7276ff002e062cf2,5,16.118324279785156,108.2737045288086,-108,13355.91846616506,13561.49443714964
16.0891919,108.15377559999996,7276ff002e061f5b,4,16.075639724731445,108.22205352783205,-110,7449.054385154408,7384.42872495701
16.0882041,108.1552491,7276ff002e062cf2,5,16.118324279785156,108.2737045288086,-112,13103.841436888515,12959.287035411346
